"","method","island","survey_year","mpa_status","den_nontargeted","den_targeted","bm_nontargeted","bm_targeted","den_AAFF","den_AARG","den_ADAV","den_AFLA","den_AGUA","den_AHAR","den_AHOL","den_AINE","den_ANOB","den_AOCE","den_APFL","den_ATHE","den_ATHESPP","den_AVUL","den_BAITBALL","den_BATH","den_BFRE","den_BFREYOY","den_BOTH","den_BPOL","den_BRAY","den_CAGG","den_CGIG","den_CITH","den_CITHSPP","den_CLUP","den_COBS","den_COTSP","den_CPRI","den_CPUN","den_CPUNYOY","den_CSAT","den_CSOR","den_CSTI","den_CVEN","den_CVIO","den_CXAN","den_DMAC","den_EBIS","den_EJAC","den_EJOR","den_ELAT","den_EMBI","den_EMOR","den_ETAU","den_EWAL","den_GBY","den_GGAL","den_GLIN","den_GMAE","den_GMOR","den_GNIG","den_HANA","den_HARG","den_HAZU","den_HCAL","den_HCAR","den_HDEC","den_HELL","den_HEXA","den_HFRA","den_HGRI","den_HHEM","den_HLAG","den_HROS","den_HRUB","den_HSEM","den_HSEMYOY","den_HSPI","den_HSTE","den_HSTO","den_KGB","den_LARM","den_LBIL","den_LHIR","den_MCAL","den_MMIN","den_MMOL","den_NBLA","den_NCEP","den_OCAL","den_OCALYOY","den_OELO","den_OPIC","den_OTSH","den_OYB","den_OYT","den_PATR","den_PCAL","den_PCLA","den_PCLAYOY","den_PCOE","den_PFAL","den_PFUR","den_PGLA","den_PHOL","den_PLEU","den_PMAC","den_PMEL","den_PNEB","den_PNOT","den_PPRO","den_PTRI","den_PVIO","den_RALL","den_RBIN","den_RFSP","den_RFYOY","den_RHYP","den_RJOR","den_RNIC","den_RONSP","den_RRIC","den_RSTE","den_RTOX","den_RVAC","den_RYOY","den_SACA","den_SARG","den_SATR","den_SAUR","den_SCAL","den_SCAR","den_SCAU","den_SCHI","den_SCHR","den_SCOMSPP","den_SCON","den_SDAL","den_SDIA","den_SEBASTESSPP","den_SEBSPP","den_SENT","den_SFLA","den_SGIG","den_SGOO","den_SGUT","den_SHOP","den_SJAP","den_SLAL","den_SLEN","den_SLUC","den_SMAL","den_SMAR","den_SMEL","den_SMIN","den_SMYS","den_SMYSYOY","den_SNEB","den_SNIG","den_SPAU","den_SPAUYOY","den_SPIN","den_SPINYOY","den_SPUL","den_SPULYOY","den_SRAS","den_SROS","den_SRUB","den_SSAG","den_SSEM","den_SSER","den_STICH","den_STRE","den_SUMB","den_SXYR","den_SYNG","den_TCAL","den_Total","den_TPAC","den_TSEM","den_TSYM","den_UHAL","den_UnID.SMYS","den_UNK","den_URON","den_USAN","den_XCAL","den_XLIO","den_ZEXA","den_ZROS","bm_AAFF","bm_AARG","bm_ADAV","bm_AFLA","bm_AGUA","bm_AHAR","bm_AHOL","bm_AINE","bm_ANOB","bm_AOCE","bm_APFL","bm_ATHE","bm_ATHESPP","bm_AVUL","bm_BAITBALL","bm_BATH","bm_BFRE","bm_BFREYOY","bm_BOTH","bm_BPOL","bm_BRAY","bm_CAGG","bm_CGIG","bm_CITH","bm_CITHSPP","bm_CLUP","bm_COBS","bm_COTSP","bm_CPRI","bm_CPUN","bm_CPUNYOY","bm_CSAT","bm_CSOR","bm_CSTI","bm_CVEN","bm_CVIO","bm_CXAN","bm_DMAC","bm_EBIS","bm_EJAC","bm_EJOR","bm_ELAT","bm_EMBI","bm_EMOR","bm_ETAU","bm_EWAL","bm_GBY","bm_GGAL","bm_GLIN","bm_GMAE","bm_GMOR","bm_GNIG","bm_HANA","bm_HARG","bm_HAZU","bm_HCAL","bm_HCAR","bm_HDEC","bm_HELL","bm_HEXA","bm_HFRA","bm_HGRI","bm_HHEM","bm_HLAG","bm_HROS","bm_HRUB","bm_HSEM","bm_HSEMYOY","bm_HSPI","bm_HSTE","bm_HSTO","bm_KGB","bm_LARM","bm_LBIL","bm_LHIR","bm_MCAL","bm_MMIN","bm_MMOL","bm_NBLA","bm_NCEP","bm_OCAL","bm_OCALYOY","bm_OELO","bm_OPIC","bm_OTSH","bm_OYB","bm_OYT","bm_PATR","bm_PCAL","bm_PCLA","bm_PCLAYOY","bm_PCOE","bm_PFAL","bm_PFUR","bm_PGLA","bm_PHOL","bm_PLEU","bm_PMAC","bm_PMEL","bm_PNEB","bm_PNOT","bm_PPRO","bm_PTRI","bm_PVIO","bm_RALL","bm_RBIN","bm_RFSP","bm_RFYOY","bm_RHYP","bm_RJOR","bm_RNIC","bm_RONSP","bm_RRIC","bm_RSTE","bm_RTOX","bm_RVAC","bm_RYOY","bm_SACA","bm_SARG","bm_SATR","bm_SAUR","bm_SCAL","bm_SCAR","bm_SCAU","bm_SCHI","bm_SCHR","bm_SCOMSPP","bm_SCON","bm_SDAL","bm_SDIA","bm_SEBASTESSPP","bm_SEBSPP","bm_SENT","bm_SFLA","bm_SGIG","bm_SGOO","bm_SGUT","bm_SHOP","bm_SJAP","bm_SLAL","bm_SLEN","bm_SLUC","bm_SMAL","bm_SMAR","bm_SMEL","bm_SMIN","bm_SMYS","bm_SMYSYOY","bm_SNEB","bm_SNIG","bm_SPAU","bm_SPAUYOY","bm_SPIN","bm_SPINYOY","bm_SPUL","bm_SPULYOY","bm_SRAS","bm_SROS","bm_SRUB","bm_SSAG","bm_SSEM","bm_SSER","bm_STICH","bm_STRE","bm_SUMB","bm_SXYR","bm_SYNG","bm_TCAL","bm_Total","bm_TPAC","bm_TSEM","bm_TSYM","bm_UHAL","bm_UnID.SMYS","bm_UNK","bm_URON","bm_USAN","bm_XCAL","bm_XLIO","bm_ZEXA","bm_ZROS"
"32","SCUBA","Anacapa",2020,"REF",22.6666666666667,3.375,0.444919381333333,0.176505697333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,6.29166666666667,0,0,0,0,0,0,0,0,0,1,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,2.91666666666667,0,0,0,0,0,0,0,0,0.125,0,0,0,5.20833333333333,2.33333333333333,0.5,0,0,0,0,0,0,0,0,1.58333333333333,0,0,0,0,2.41666666666667,0,0,0.0416666666666667,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20833333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259529333333333,0,0,0,0,0,0,0,0,0,0,0,0.00908046066666667,0.0163325293333333,0,0,0,0,0,0,0,0,0,0.0650572073333333,0,0.00305698433333333,0,0,0,0,0,0,0,0,0,0.204998262333333,0,0,0,0,0,0,0,0,0.010679051,0,0,0,0.000670228333333333,0.072269456,0.00671065066666667,0,0,0,0,0,0,0,0,0.0548932616666667,0,0,0,0,0.009844798,0,0,0.000147429666666667,0,0,0,0,0,0.073963081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272842333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879293376666667,0,0.00525997633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","SCUBA","San Miguel",2018,"MPA",22.45833333,23.5,0.277887503,0.6784627015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3333333315,0,0,0,0,0,0,0,0,0,0.416666667,0,0.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0,0,0,0,0,0,0,0,2.125,0,0.0416666665,2.5833333335,0,0.0416666665,1.416666667,0,0,1.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333335,0.125,0,0,0.708333333,0,0,0.0416666665,0.375,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0,0,16.041666665,1.7083333335,0,0,0,0,0,0,1.25,0.0416666665,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2173899355,0,0,0,0,0,0,0,0,0,0.0161970865,0,0.0191482995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52e-05,0,0,0,0,0,0,0,0,0.0131594995,0,0.0106400945,0.0100850525,0,4.07e-05,0.0960982725,0,0,0.081030436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001907629,8.15445e-05,0,0,0.0355483425,0,0,0.002652043,0.045814543,0,0.0170800455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044132705,0,0,0.323279886,0.001738697,0,0,0,0,0,0,0.0523008915,7.839e-05,0,0,0,0,0,0,0,0.007650343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","SCUBA","San Miguel",2018,"REF",8.958333335,10.3333333315,0.1664888655,0.385898953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666665,6.4583333335,0,0,0,0,0,0,0,0,0,0.083333333,0,0.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.0416666665,0,0,0,0,0.6666666665,0,0.083333333,1.4583333335,0,0,0.7083333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.2083333335,0,0,0.791666667,0,0,0,0.333333333,0,0.2083333335,0,0,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0.0416666665,6.0416666665,0.25,0,0,0,0,0,0,0.9583333335,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128967645,0.146305473,0,0,0,0,0,0,0,0,0,0.0002057545,0,3.825e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003003125,0,0,0,0.0023655755,0,0,0,0,0.0047892915,0,0.0336337035,0.0042952065,0,0,0.0538229665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008324919,0.0003132655,0,0,0.042617933,0,0,0,0.0245073605,0,0.0130904075,0,0,0,0,0,0,0,0,0,0,0.000256477,0,0,0,0,0,0,0,0,0.000213971,0.1473960285,0.000191736,0,0,0,0,0,0,0.0494902295,0,0,0,0,0,0,0,0,0.0071677975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","SCUBA","San Miguel",2019,"MPA",9.7916666665,7.625,0.1080904525,0.4876868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2083333335,8.1249999985,0,0,0,0,0,0,0,0,0,0.0833333335,0,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2083333335,0,0,0,0,0,0,0,0,0.125,0,0.0416666665,1.083333333,0,0,0.25,0,0,0.7083333335,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0.3333333335,0,0,0.0833333335,0.9166666665,0,0.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0,0,3.541666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038315756,0.092417649,0,0,0,0,0,0,0,0,0,0.0018934105,0,0.005859003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252333,0,0,0,0,0,0,0,0,0.0005671995,0,0.0119111265,0.0046717945,0,0,0.006237825,0,0,0.0636233075,0,0,0,0.0008589335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018224625,0,0,0,0.0133155685,0,0,0.0029976025,0.123266824,0,0.0176105755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036383365,0,0,0.09483871,0,0,0,0,0,0,0,0.106115107,0,0,0,0,0,0,0,0,0.0055637585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","SCUBA","San Miguel",2019,"REF",3.125,6.5833333315,0.032957183,0.217564545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333335,1.9166666665,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333335,0,0,0,0,0,0,0,0,0.0416666665,0,0.0416666665,1,0,0,0.3333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0.2916666665,0,0,0.4583333335,0.0416666665,0,0.0416666665,0.2083333335,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,0.125,0,0,0,0,0,0,0.5416666665,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209165495,0.025414717,0,0,0,0,0,0,0,0,0,0,0,0.002923528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004303565,0,0,0,0,0,0,0,0,0.0002883165,0,0.0237299675,0.002908095,0,0,0.0410007275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014225265,0.0002984015,0,0,0.020841294,0.000218025,0,0.0013895665,0.024798708,0,0.0053221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497775495,0.0001242495,0,0,0,0,0,0,0.02266704,0,0,0,0,0,0,0,0,0.00605001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","SCUBA","San Miguel",2020,"MPA",5.7083333335,8.4583333335,0.0897690385,0.4221703675,0,0,0,0,0,0,0,0,0,0,0,1.5833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,3.625,0,0,0,0,0,0,0,0,0,0.4166666665,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2916666665,0,0,0,0,0,0,0,0,0.1666666665,0,0,1.375,0,0,0.375,0,0,0.6666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.5,0,0.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0416666665,0.2083333335,0,0,0,0,0,0,0.9166666665,0,0,0,0,0,0,0,0,0.1666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083763705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039537474,0.0747585025,0,0,0,0,0,0,0,0,0,0.0067899275,0,0.0009216995,0,0,0,0,0,0,0,0,0,0,0,0,0.000237059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411844,0,0,0,0,0,0,0,0,0.0012141445,0,0,0.0058477055,0,0,0.030413804,0,0,0.060790792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072636305,0,0,0,0.062936143,0,0.0009702735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090589212,0.0002628625,0,0,0,0,0,0,0.114391464,0,0,0,0,0,0,0,0,0.014602868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","SCUBA","San Miguel",2020,"REF",2.4583333335,8.7916666665,0.0474076075,0.3679893355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291666667,1.6666666665,0,0,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333,0,0,0,0,0,0,0,0,0,0,0.0416666665,0.708333333,0,0.0416666665,0.5416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0416666665,0,0.0833333335,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166666665,1.25,0,0,0,0,0,0,0.1666666665,0,0.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029881891,0.0407282445,0,0,0,0,0,0,0,0,0,0.0031304505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313025,0,0,0,0,0,0,0,0,0,0,0.031807437,0.0035489125,0,5.89075e-05,0.059028193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021769515,0.001645222,0,0.005019874,0.0179995255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1786350215,0.0015547045,0,0,0,0,0,0,0.0197241505,0,0.000551869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","SCUBA","Santa Rosa",2017,"MPA",47.83333333,17.833333335,0.2652706115,0.339576437,0,0,0,1.0416666665,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,7.4583333335,0,0,0,0,0,0,0,0,0,1.625,0,1.833333333,0,0,0,0,0,0,0,0,0,0.2916666665,0.125,0,0,0,0.3333333335,0,0,0,0,0,0,0,0.0416666665,0.0416666665,0.2083333335,0,0,0,0,1.4166666665,0,0,0,0,0,0,0,0,31.666666665,0,0,1.5416666665,0,0.25,0.5416666665,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0.9583333335,0.0416666665,0,0,1.25,0,0,0.0833333335,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666665,0,0,0,0,0,0,0,0,0,1.666666667,5.291666667,0,0,0.0416666665,2.8333333335,0,0,2.7083333335,0.0833333335,0,0,0,0,0,0,0,0.0833333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001708775,0,0,0,0,0,0,0,0,0,0,0,0,0.0010414925,1.245e-05,0,0,0,0,0,0,0,0,0,0,0,0.074555794,0,0,0,0,0,0,0,0,0,0.018469213,0,0.0100305815,0,0,0,0,0,0,0,0,0,0.029913318,0.000651646,0,0,0,0.0015713495,0,0,0,0,0,0,0,6.95825e-05,0.0037748885,0.002738859,0,0,0,0,0.001146517,0,0,0,0,0,0,0,0,0.111159295,0,0,0.0044287855,0,0.0002303615,0.0258435235,0,0,0.051178678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002911694,0.003770774,9.1108e-05,0,0,0.043901957,0,0,0.003144079,0.007269814,0,0,0,0,0,0,0,0,0,0,0,0,0.0001237435,0,0,0,0,0,0,0,0,0,0.032143852,0.005015593,0,0,8.38645e-05,0.001766988,0,0,0.1630506135,0.000114966,0,0,0,0,0,0,0,0.004470778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","SCUBA","Santa Rosa",2017,"REF",33.4375,15.45833333425,0.36606115675,0.4727636065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22916666675,0,0,0,0.02083333325,0,0,0,0,0,0,0,0.08333333325,7.08333333325,0,0,0,0,0,0,0,0,0,0.604166667,0,1.20833333325,0,0,0,0,0,0,0,0,0,1.25,0.77083333325,0,0,0,0.02083333325,0,0,0,0,0,0,0,0.04166666675,0.02083333325,0.02083333325,0,0,0,0,0.1666666665,0,0,0.0416666665,0.1875,0,0,0,0,19.3125,0,0,2,0,0.04166666675,1.3125,0,0,0.8541666665,0.02083333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02083333325,0.62500000025,0.0625,0,0,0.85416666675,0.08333333325,0,0.14583333325,0.083333333,0,0.4166666665,0,0,0,0,0,0,0,0,0,0,0.02083333325,0,0.72916666675,0,0,0,0,0,0,0.1041666665,4.72916666675,4.77083333325,0,0,0.04166666675,0.04166666675,0,0,1.375,0.0416666665,0,0,0,0,0,0,0,0.20833333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000372335,0,0,0,0.02823320975,0,0,0,0,0,0,0,0.0088509485,0.049057286,0,0,0,0,0,0,0,0,0,0.01735921325,0,0.027260219,0,0,0,0,0,0,0,0,0,0.14417955175,0.00026662825,0,0,0,4.764125e-05,0,0,0,0,0,0,0,2.315e-05,0.00083481475,0.00017459775,0,0,0,0,0.000124669,0,0,0.00035759,0.009439276,0,0,0,0,0.08413569525,0,0,0.0062751645,0,4.071525e-05,0.07326469,0,0,0.0564201445,2.1675e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.421575e-05,0.0262337845,9.699475e-05,0,0,0.0502950235,0.002527501,0,0.00433724125,0.01305117025,0,0.02128916125,0,0,0,0,0,0,0,0,0,0,1.3175e-05,0,0.00193676775,0,0,0,0,0,0,0.01673302825,0.1094021805,0.0052604045,0,0,8.386475e-05,2.601e-05,0,0,0.0999104845,0.0001074505,0,0,0,0,0,0,0,0.0109070645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","SCUBA","Santa Rosa",2018,"MPA",28.416666665,10.0416666665,0.2238638585,0.5667043315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333335,0,0,0,0.083333333,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,1.7916666665,0,2,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.125,0,0,0,0,0,0,0,0.375,0.25,0.0416666665,0,0,0,0,0.2083333335,0,0,0,0.0416666665,0,0,0,0,12.5,0,0,1.875,0,0.0833333335,0.875,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,0,0.875,0,0,0.0833333335,0.083333333,0,0.2083333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7083333335,0.375,0,0,0,0,0,0,3.375,0,0.0416666665,0,0,160.41666665,0,0,0,0,0,0,0.0416666665,0,0,0,0,1.4583333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047729165,0,0,0,0.1242855335,0,0,0,0,0,0,0,0,0.0635720185,0,0,0,0,0,0,0,0,0,0.0202792475,0,0.0206638965,0,0,0,0,0,0,0,0,0,0.0127547635,0,0,0,0,0.000661214,0,0,0,0,0,0,0,0.0016253745,0.014386343,0.0011812465,0,0,0,0,0.0001637845,0,0,0,0.001668709,0,0,0,0,0.069908128,0,0,0.00787771,0,8.5693e-05,0.041364705,0,0,0.067477233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004501218,0,0,0,0.0318273295,0,0,0.0041602615,0.010700776,0,0.0104056615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312772215,0.0002750015,0,0,0,0,0,0,0.3662605595,0,0.002706107,0,0,0.8011338045,0,0,0,0,0,0,1.105e-05,0,0,0,0,0.010080812,0,0,0,0,0,0,0,0,0
"42","SCUBA","Santa Rosa",2018,"REF",17.0833333325,10.75,0.1715807135,0.45659986125,0,0,0,0.02083333325,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.58333333325,4.1458333335,0,0,0,0,0,0,0,0,0,0.3958333335,0,0.4791666665,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0.02083333325,0,0,0,0,0,0,0.0625,0,0.0416666665,0,0,0,0,0.0625,0,0,0,0.16666666675,0,0,0,0,8.58333333325,0,0,1.4791666665,0,0,0.93750000025,0,0,0.6458333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,1.27083333325,0.0416666665,0,0.02083333325,0.5625,0.02083333325,0,0.0625,0.22916666675,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22916666675,3.08333333325,1.1458333335,0,0,0,0,0,0,2.79166666675,0,0.02083333325,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6375e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000775602,0,0,0,0,0,0,0,0,0,0,0,0.03586692575,0.02760348425,0,0,0,0,0,0,0,0,0,0.0070703235,0,0.0094550825,0,0,0,0,0,0,0,0,0,0.0081903775,0,0,0,0,0.001374661,0.002520812,0,0,0,0,0,0,0.00010269225,0,0.0005979745,0,0,0,0,0.00010458075,0,0,0,0.00466198075,0,0,0,0,0.04460349425,0,0,0.0038422705,0,0,0.05530802325,0,0,0.032086314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006968557,0.05631784125,2.645e-05,0,0.00602096725,0.024712157,0.00240055925,0,0.00183737725,0.01641359225,0,0.009281412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01574319375,0.0793367665,0.00108344025,0,0,0,0,0,0,0.175165111,0,0.00122817625,0,0,0,0,0,0,0.00348497825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
